Content ID,Content Type,Category,Reaction Type,Datetime,Sentiment,Score,Month,,,Category,Category Totals,,,Top 5 Categories:,,,,,,Unique Categories,Frequency,,,,Month,No of posts,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,like,2/14/21 15:25,positive,50,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,scared,3/31/21 22:45,negative,15,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,adore,5/27/21 18:18,positive,72,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,like,12/7/20 2:55,positive,50,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,dislike,3/20/21 15:40,negative,10,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,super love,9/5/20 16:12,positive,75,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,intrigued,3/19/21 13:28,positive,45,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,super love,8/6/20 15:56,positive,75,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,interested,10/12/20 4:04,positive,30,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644e163-704a-4a99-a859-5e07fcfe3879,photo,education,hate,9/15/20 20:06,negative,5,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,indifferent,9/14/20 16:15,neutral,20,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,want,8/11/20 18:48,positive,70,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,peeking,2/5/21 20:09,neutral,35,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,heart,2/1/21 8:32,positive,60,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,interested,10/11/20 16:32,positive,30,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,love,1/23/21 9:45,positive,65,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,heart,10/25/20 0:16,positive,60,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,peeking,12/8/20 16:26,neutral,35,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,love,10/4/20 15:56,positive,65,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,cherish,6/5/21 20:44,positive,70,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,4/16/21 8:54,positive,45,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,indifferent,7/30/20 18:03,neutral,20,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,like,12/16/20 22:29,positive,50,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,hate,6/25/20 14:09,negative,5,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,want,7/21/20 15:14,positive,70,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,interested,5/9/21 18:12,positive,30,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,hate,1/27/21 3:28,negative,5,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,9/2/20 15:38,positive,45,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,peeking,7/2/20 0:53,neutral,35,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,peeking,8/21/20 5:29,neutral,35,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,dislike,11/18/20 22:30,negative,10,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,8/26/20 5:35,positive,45,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,dislike,5/26/21 23:25,negative,10,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,heart,4/15/21 13:16,positive,60,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,dislike,1/11/21 14:12,negative,10,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,10/15/20 20:39,positive,45,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,want,11/21/20 3:20,positive,70,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,want,5/24/21 18:07,positive,70,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,scared,8/25/20 15:32,negative,15,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,heart,11/16/20 11:16,positive,60,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,disgust,4/21/21 4:33,negative,0,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,8/15/20 2:16,positive,45,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,like,5/25/21 20:38,positive,50,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,cherish,11/30/20 12:41,positive,70,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,adore,3/30/21 22:06,positive,72,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,adore,7/28/20 8:01,positive,72,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,peeking,6/23/20 8:07,neutral,35,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,want,10/20/20 10:28,positive,70,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,disgust,11/10/20 17:18,negative,0,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,peeking,1/25/21 8:38,neutral,35,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,adore,11/10/20 18:23,positive,72,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,intrigued,1/20/21 18:43,positive,45,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,heart,1/14/21 6:51,positive,60,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,dislike,1/30/21 11:33,negative,10,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,hate,12/18/20 11:31,negative,5,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,peeking,12/30/20 20:48,neutral,35,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,heart,3/15/21 22:35,positive,60,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,cherish,7/21/20 15:49,positive,70,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,disgust,4/24/21 14:41,negative,0,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,scared,2/12/21 19:53,negative,15,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,like,1/15/21 16:48,positive,50,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,super love,3/20/21 19:23,positive,75,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,intrigued,9/24/20 7:01,positive,45,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,love,4/1/21 13:34,positive,65,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,dislike,8/4/20 9:43,negative,10,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,hate,7/21/20 14:18,negative,5,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,intrigued,4/18/21 3:17,positive,45,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,super love,1/31/21 14:02,positive,75,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,worried,10/2/20 17:35,negative,12,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,scared,9/29/20 23:12,negative,15,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,cherish,7/25/20 5:22,positive,70,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,dislike,10/4/20 16:57,negative,10,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,disgust,2/15/21 0:44,negative,0,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,want,8/15/20 18:34,positive,70,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,hate,2/11/21 5:48,negative,5,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,disgust,10/7/20 5:43,negative,0,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,5/21/21 15:49,negative,12,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,9/20/20 7:17,negative,12,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,super love,2/26/21 16:39,positive,75,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,hate,12/15/20 19:43,negative,5,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,8/5/20 15:14,neutral,20,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,peeking,3/31/21 13:23,neutral,35,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,love,5/7/21 16:33,positive,65,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,1/31/21 13:59,negative,12,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,dislike,6/20/20 14:28,negative,10,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,like,9/11/20 0:24,positive,50,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,4/7/21 7:30,neutral,20,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,interested,4/15/21 17:10,positive,30,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,interested,1/19/21 21:36,positive,30,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,cherish,4/20/21 18:21,positive,70,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,peeking,12/28/20 17:29,neutral,35,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,9/5/20 9:18,neutral,20,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,7/22/20 11:00,neutral,20,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,7/1/20 22:07,negative,12,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,peeking,3/18/21 14:26,neutral,35,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,interested,7/20/20 23:08,positive,30,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,interested,9/28/20 8:41,positive,30,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,dislike,5/11/21 11:07,negative,10,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,super love,3/26/21 6:54,positive,75,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,5/18/21 14:59,negative,12,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,intrigued,6/22/20 17:16,positive,45,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,heart,4/21/21 3:13,positive,60,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,like,8/24/20 13:22,positive,50,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,adore,12/2/20 12:54,positive,72,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,scared,8/2/20 17:18,negative,15,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,8/6/20 3:29,neutral,20,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,disgust,6/5/21 15:29,negative,0,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,scared,10/23/20 7:03,negative,15,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,peeking,7/18/20 23:23,neutral,35,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,hate,1/3/21 19:45,negative,5,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,scared,8/7/20 21:58,negative,15,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,3/12/21 8:30,neutral,20,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,disgust,8/5/20 12:42,negative,0,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,dislike,2/24/21 0:38,negative,10,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,dislike,9/5/20 0:38,negative,10,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,disgust,10/23/20 15:26,negative,0,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,heart,10/7/20 23:10,positive,60,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,super love,11/24/20 6:48,positive,75,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,hate,10/4/20 1:24,negative,5,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,hate,6/27/20 15:23,negative,5,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,hate,12/24/20 18:43,negative,5,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,heart,12/18/20 11:50,positive,60,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,super love,2/15/21 15:14,positive,75,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,dislike,4/8/21 20:59,negative,10,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,disgust,2/4/21 7:53,negative,0,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,intrigued,5/7/21 12:16,positive,45,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,cherish,10/14/20 14:05,positive,70,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,intrigued,12/14/20 11:13,positive,45,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,intrigued,2/22/21 4:27,positive,45,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,cherish,5/17/21 13:49,positive,70,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,love,6/16/21 16:42,positive,65,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,indifferent,3/26/21 1:40,neutral,20,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,super love,1/11/21 14:25,positive,75,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,peeking,8/27/20 13:13,neutral,35,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,dislike,8/27/20 6:24,negative,10,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,hate,8/26/20 4:24,negative,5,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,indifferent,5/29/21 0:09,neutral,20,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,dislike,11/18/20 7:36,negative,10,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,worried,12/3/20 4:43,negative,12,Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,want,7/23/20 6:37,positive,70,Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,super love,3/22/21 6:22,positive,75,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,peeking,4/9/21 14:52,neutral,35,Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,adore,10/7/20 12:26,positive,72,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,scared,3/14/21 0:13,negative,15,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,like,5/19/21 21:26,positive,50,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,cherish,6/26/20 11:34,positive,70,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,adore,2/7/21 19:56,positive,72,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,dislike,6/22/20 8:28,negative,10,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,scared,9/12/20 7:38,negative,15,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,love,8/19/20 4:36,positive,65,Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,indifferent,11/10/20 12:17,neutral,20,Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,adore,5/16/21 8:59,positive,72,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,adore,5/9/21 7:44,positive,72,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,scared,3/8/21 1:22,negative,15,Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,love,9/28/20 11:06,positive,65,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,disgust,10/6/20 7:52,negative,0,Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,peeking,9/26/20 9:47,neutral,35,Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,intrigued,6/10/21 9:25,positive,45,Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,interested,2/8/21 17:19,positive,30,Feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
